pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z
-7.998203,-0.122548,0.940814,-7.989289,-0.117674,1.036433,-7.968924,-0.114789,1.13897,-7.960049,-0.109459,1.233924,-7.951365,-0.103936,1.328777,-7.925606,-0.099795,1.462437,-7.886473,-0.104705,1.554576,-7.945378,-0.132258,1.406739,-7.998411,-0.273892,1.398771,-8.076926,-0.280179,1.13047,-8.13892,-0.298805,0.90037,-7.928169,-0.071032,1.401528,-7.894073,0.07267,1.367993,-7.924723,0.089891,1.090581,-7.85128,0.074292,0.863724,-8.015729,-0.199931,0.94703,-7.863205,-0.274558,0.58095,-8.035407,-0.269075,0.180647,-7.941145,-0.332628,0.037846,-7.980568,-0.045099,0.935817,-8.001657,-0.057753,0.533024,-8.070159,-0.063476,0.102328,-7.922045,-0.13786,0.018964
-7.972649,-0.127085,0.939321,-7.963656,-0.121866,1.034914,-7.943182,-0.11866,1.13742,-7.934245,-0.113256,1.232363,-7.925506,-0.107743,1.327212,-7.899646,-0.103586,1.460852,-7.860457,-0.108412,1.552972,-7.919225,-0.136135,1.405074,-7.970891,-0.278251,1.396706,-8.053808,-0.282396,1.129703,-8.117863,-0.30123,0.900211,-7.902555,-0.074754,1.399941,-7.869663,0.06929,1.366678,-7.898037,0.088448,1.089152,-7.81566,0.07184,0.865505,-7.988732,-0.204765,0.94571,-7.828779,-0.272288,0.581488,-7.961872,-0.28108,0.166213,-7.848632,-0.342937,0.034525,-7.956454,-0.049336,0.934153,-7.99191,-0.059258,0.532305,-8.06941,-0.064119,0.103111,-7.922295,-0.138078,0.018543
-7.946845,-0.131379,0.936986,-7.937826,-0.125974,1.032566,-7.917244,-0.122553,1.135043,-7.908218,-0.117128,1.229977,-7.899372,-0.11165,1.324818,-7.873314,-0.107491,1.458419,-7.834024,-0.112253,1.5505,-7.892775,-0.140092,1.402562,-7.943138,-0.282658,1.393853,-8.029854,-0.285324,1.128013,-8.095648,-0.304248,0.899046,-7.876587,-0.078575,1.397493,-7.844793,0.065746,1.364354,-7.870971,0.086724,1.086739,-7.780644,0.069395,0.866166,-7.961608,-0.209321,0.943421,-7.79628,-0.270129,0.580371,-7.887292,-0.290993,0.154343,-7.757085,-0.349664,0.035458,-7.931968,-0.053366,0.931774,-7.981631,-0.060761,0.531378,-8.068569,-0.064837,0.104005,-7.922459,-0.138215,0.018093
-7.920845,-0.135248,0.933751,-7.911892,-0.129896,1.029341,-7.891201,-0.126423,1.131795,-7.882037,-0.121071,1.226719,-7.872991,-0.115676,1.321545,-7.846564,-0.111559,1.455074,-7.807093,-0.116306,1.547077,-7.866023,-0.144151,1.399144,-7.915196,-0.287121,1.390238,-8.004932,-0.289169,1.125377,-8.072444,-0.307983,0.896897,-7.85024,-0.082525,1.394125,-7.819384,0.061987,1.360922,-7.843383,0.084655,1.083245,-7.746205,0.06691,0.865596,-7.934419,-0.213419,0.940034,-7.766228,-0.268253,0.577281,-7.810814,-0.298669,0.145355,-7.666066,-0.352347,0.041804,-7.907156,-0.057008,0.928694,-7.970944,-0.062205,0.530279,-8.067713,-0.065711,0.10502,-7.922435,-0.138194,0.017643
-7.894596,-0.138872,0.929674,-7.885759,-0.133733,1.025286,-7.864962,-0.130315,1.12772,-7.855633,-0.12509,1.222636,-7.846336,-0.119801,1.317444,-7.819444,-0.115741,1.450881,-7.779745,-0.120493,1.542786,-7.838974,-0.14829,1.394881,-7.887022,-0.291631,1.385836,-7.979173,-0.293723,1.121819,-8.048084,-0.31231,0.893741,-7.823537,-0.086574,1.389898,-7.793515,0.058062,1.356482,-7.815416,0.082306,1.078768,-7.71237,0.064433,0.863905,-7.907104,-0.217239,0.935677,-7.738104,-0.266487,0.572535,-7.73329,-0.304254,0.138931,-7.576012,-0.351447,0.052404,-7.881974,-0.060442,0.924901,-7.959725,-0.063645,0.52897,-8.066765,-0.06666,0.106147,-7.922327,-0.138092,0.017164
-7.867913,-0.142423,0.925121,-7.859131,-0.137495,1.020749,-7.838234,-0.134148,1.123165,-7.828771,-0.129051,1.218075,-7.819281,-0.123869,1.31287,-7.792041,-0.119876,1.44624,-7.752177,-0.124647,1.538073,-7.811599,-0.152386,1.390187,-7.858619,-0.29605,1.38088,-7.952483,-0.298555,1.117474,-8.022425,-0.317208,0.889717,-7.796449,-0.090596,1.385248,-7.767131,0.054138,1.351629,-7.7873,0.079676,1.073893,-7.679573,0.062092,0.861295,-7.879524,-0.220949,0.930868,-7.710842,-0.265067,0.566949,-7.658666,-0.307042,0.13598,-7.491227,-0.34761,0.066352,-7.856187,-0.063838,0.920607,-7.947503,-0.065104,0.527553,-8.065405,-0.06739,0.10766,-7.922247,-0.138012,0.016713
-7.840937,-0.145861,0.919996,-7.832055,-0.141132,1.015624,-7.811036,-0.137875,1.118018,-7.801471,-0.132903,1.212924,-7.791877,-0.127826,1.307715,-7.764478,-0.123909,1.441055,-7.724542,-0.128711,1.532855,-7.783977,-0.156402,1.384985,-7.830029,-0.300347,1.375196,-7.924835,-0.303633,1.112128,-7.995466,-0.322712,0.884611,-7.769052,-0.094553,1.380106,-7.740297,0.050265,1.346356,-7.759065,0.076698,1.0686,-7.647831,0.059906,0.857695,-7.851861,-0.224505,0.925527,-7.685157,-0.264522,0.5602,-7.586191,-0.306618,0.138565,-7.411162,-0.339218,0.086175,-7.8299,-0.06716,0.915696,-7.934644,-0.066404,0.526053,-8.063805,-0.0678,0.109438,-7.922239,-0.137996,0.016273
-7.813528,-0.149226,0.914394,-7.804483,-0.144693,1.010017,-7.783349,-0.141543,1.112391,-7.773712,-0.136697,1.207296,-7.764075,-0.131725,1.302088,-7.736632,-0.127897,1.435421,-7.696686,-0.132743,1.527216,-7.756028,-0.160377,1.379352,-7.80121,-0.304553,1.368958,-7.896256,-0.308989,1.105995,-7.967208,-0.328787,0.878636,-7.741268,-0.098483,1.374542,-7.712948,0.046391,1.340671,-7.730681,0.07344,1.062909,-7.617126,0.057857,0.853175,-7.823934,-0.227953,0.919734,-7.660333,-0.264323,0.552611,-7.516615,-0.303398,0.144623,-7.336366,-0.327888,0.109346,-7.803008,-0.070444,0.910286,-7.920781,-0.067722,0.524443,-8.061792,-0.067989,0.111602,-7.922259,-0.138002,0.015862
-7.78507,-0.152809,0.908975,-7.77597,-0.148332,1.004595,-7.754822,-0.145219,1.106966,-7.745201,-0.140453,1.201877,-7.735599,-0.135567,1.296677,-7.708225,-0.131845,1.430027,-7.668356,-0.136742,1.521851,-7.727493,-0.164296,1.373931,-7.772042,-0.308625,1.362921,-7.866723,-0.314288,1.099858,-7.937518,-0.3353,0.87257,-7.712839,-0.102372,1.3692,-7.684835,0.042532,1.335194,-7.702284,0.070099,1.05747,-7.587847,0.056022,0.848143,-7.795063,-0.231595,0.914237,-7.633156,-0.263124,0.545958,-7.456137,-0.297921,0.148878,-7.272785,-0.319121,0.127377,-7.774966,-0.073969,0.904942,-7.904337,-0.069605,0.522751,-8.058535,-0.067958,0.114791,-7.922287,-0.13801,0.015591
-7.755422,-0.156806,0.903822,-7.746449,-0.152119,0.999444,-7.725415,-0.148904,1.101836,-7.715901,-0.144127,1.196758,-7.706404,-0.139293,1.291571,-7.679172,-0.135702,1.424955,-7.639464,-0.140684,1.516845,-7.698296,-0.168096,1.368795,-7.742592,-0.312453,1.357144,-7.836166,-0.319416,1.093723,-7.906217,-0.342591,0.866432,-7.683662,-0.106162,1.364147,-7.655812,0.038724,1.32994,-7.673943,0.066776,1.052306,-7.560028,0.05457,0.842525,-7.76512,-0.235621,0.90922,-7.602113,-0.259994,0.540958,-7.407153,-0.289434,0.150078,-7.223526,-0.316515,0.13839,-7.745617,-0.077934,0.899656,-7.885479,-0.072489,0.521168,-8.054496,-0.067621,0.119185,-7.922346,-0.138024,0.015577
-7.724727,-0.161021,0.898851,-7.715987,-0.155984,0.994477,-7.69517,-0.152597,1.096908,-7.685848,-0.147763,1.191847,-7.676535,-0.142962,1.286681,-7.649559,-0.13952,1.420122,-7.610096,-0.144594,1.512113,-7.668513,-0.171842,1.363872,-7.712793,-0.316147,1.351569,-7.804656,-0.324487,1.087584,-7.873483,-0.35032,0.860203,-7.653839,-0.109911,1.359317,-7.626026,0.03493,1.324894,-7.645589,0.06337,1.047393,-7.533634,0.053332,0.836396,-7.734235,-0.239843,0.904498,-7.568717,-0.255863,0.536895,-7.367265,-0.27869,0.149475,-7.185482,-0.316471,0.144263,-7.715117,-0.082139,0.894436,-7.86404,-0.075939,0.519503,-8.049213,-0.067064,0.124604,-7.922412,-0.138041,0.015703
-7.692799,-0.165161,0.894463,-7.684349,-0.159867,0.990102,-7.663858,-0.156364,1.092594,-7.654851,-0.15151,1.187561,-7.645864,-0.14676,1.282428,-7.619359,-0.143466,1.415965,-7.580252,-0.148552,1.508106,-7.638098,-0.175712,1.359589,-7.682326,-0.31999,1.346778,-7.772382,-0.329515,1.082206,-7.839717,-0.357338,0.854597,-7.623416,-0.113776,1.355157,-7.595661,0.031052,1.320636,-7.61716,0.059779,1.043315,-7.508946,0.051879,0.830385,-7.702109,-0.243995,0.900278,-7.534288,-0.252176,0.533392,-7.335479,-0.268487,0.145543,-7.155271,-0.313693,0.142147,-7.68339,-0.086265,0.889882,-7.837949,-0.079196,0.517202,-8.040465,-0.06654,0.131144,-7.922397,-0.138028,0.015741
-7.65909,-0.169187,0.890589,-7.65096,-0.163878,0.986255,-7.630936,-0.160387,1.088839,-7.62242,-0.155589,1.183852,-7.613978,-0.150915,1.278771,-7.588299,-0.147739,1.412468,-7.549715,-0.152713,1.504833,-7.60679,-0.179899,1.355919,-7.651109,-0.324142,1.342909,-7.739239,-0.334588,1.077729,-7.805006,-0.363402,0.849766,-7.592118,-0.117948,1.351641,-7.564289,0.026894,1.317215,-7.588424,0.055983,1.040164,-7.485919,0.050038,0.82439,-7.668117,-0.248057,0.896361,-7.498506,-0.248716,0.530226,-7.31344,-0.258524,0.136056,-7.133416,-0.304046,0.128152,-7.649964,-0.090255,0.886051,-7.806515,-0.082516,0.513981,-8.0281,-0.0666,0.138931,-7.922186,-0.137841,0.014476
-7.624149,-0.173138,0.887297,-7.616395,-0.167906,0.983,-7.596948,-0.164484,1.085698,-7.589045,-0.159778,1.180769,-7.58129,-0.155199,1.275751,-7.556653,-0.15214,1.409647,-7.518702,-0.156922,1.502285,-7.574851,-0.18421,1.352889,-7.619223,-0.328443,1.339825,-7.705332,-0.339617,1.074014,-7.769261,-0.368755,0.845558,-7.56022,-0.122236,1.348795,-7.532339,0.022652,1.314582,-7.559613,0.052002,1.037847,-7.464596,0.047981,0.818513,-7.632885,-0.252051,0.892946,-7.461692,-0.245699,0.52762,-7.299502,-0.249101,0.123241,-7.119395,-0.291663,0.106168,-7.61531,-0.094166,0.882885,-7.77043,-0.085643,0.510125,-8.012269,-0.066694,0.147839,-7.921895,-0.137624,0.013122
-7.589431,-0.176837,0.885198,-7.58215,-0.171565,0.980934,-7.563306,-0.168168,1.083745,-7.556008,-0.163558,1.178871,-7.548902,-0.159115,1.273912,-7.525214,-0.156238,1.407986,-7.487865,-0.160794,1.500882,-7.543023,-0.188258,1.351015,-7.586587,-0.332691,1.337694,-7.671173,-0.34435,1.071408,-7.732615,-0.372979,0.842238,-7.528594,-0.126225,1.347146,-7.501286,0.018816,1.313161,-7.531361,0.047789,1.036664,-7.445389,0.045797,0.813694,-7.597995,-0.25577,0.890822,-7.426128,-0.245217,0.525866,-7.287733,-0.243916,0.112261,-7.108264,-0.283644,0.085015,-7.580764,-0.097844,0.880811,-7.729697,-0.087055,0.505943,-7.991202,-0.06543,0.157584,-7.921773,-0.137782,0.015084
-7.554971,-0.180186,0.884594,-7.548379,-0.174654,0.980361,-7.530224,-0.171229,1.083294,-7.523551,-0.166742,1.17847,-7.517055,-0.162539,1.273564,-7.494191,-0.160025,1.407789,-7.457412,-0.164346,1.500922,-7.511433,-0.192043,1.350573,-7.552599,-0.337053,1.336431,-7.636794,-0.348605,1.070003,-7.695085,-0.375433,0.839803,-7.497441,-0.129891,1.347029,-7.471822,0.015489,1.31327,-7.503985,0.043314,1.036877,-7.428778,0.043705,0.810172,-7.563601,-0.259097,0.890374,-7.392046,-0.249134,0.525224,-7.275958,-0.246348,0.104899,-7.098602,-0.284201,0.066274,-7.546246,-0.101208,0.880051,-7.683175,-0.085511,0.500996,-7.963693,-0.061674,0.168179,-7.925271,-0.139289,0.022507
-7.520734,-0.183284,0.885182,-7.514929,-0.177374,0.980978,-7.497488,-0.173879,1.084031,-7.491433,-0.169517,1.179254,-7.485509,-0.165596,1.274397,-7.463376,-0.163509,1.408751,-7.427135,-0.167562,1.502107,-7.479954,-0.195564,1.351287,-7.51786,-0.341362,1.336122,-7.602162,-0.352565,1.069707,-7.656653,-0.376758,0.838256,-7.466559,-0.133257,1.348109,-7.443256,0.012568,1.314592,-7.477168,0.038607,1.038225,-7.414283,0.041486,0.807708,-7.529549,-0.262149,0.891217,-7.359216,-0.255585,0.525433,-7.266352,-0.253018,0.099371,-7.09183,-0.28912,0.048363,-7.511835,-0.10434,0.880384,-7.632005,-0.082253,0.495724,-7.930947,-0.056559,0.17961,-7.92894,-0.141172,0.033246
-7.488069,-0.186248,0.886663,-7.48283,-0.17993,0.982469,-7.465869,-0.176265,1.085599,-7.460217,-0.171925,1.180849,-7.454651,-0.168159,1.276022,-7.432947,-0.166282,1.41045,-7.397067,-0.170003,1.503959,-7.448947,-0.198434,1.352839,-7.484094,-0.344918,1.337191,-7.567688,-0.356519,1.070591,-7.617396,-0.378456,0.837868,-7.436222,-0.135972,1.34991,-7.414989,0.010236,1.316598,-7.450589,0.033715,1.040231,-7.400873,0.038562,0.806529,-7.496956,-0.265078,0.892991,-7.329226,-0.261072,0.526006,-7.259499,-0.257489,0.095498,-7.087275,-0.292868,0.035357,-7.479109,-0.107329,0.881572,-7.579624,-0.079482,0.491751,-7.89482,-0.052092,0.19155,-7.922679,-0.140911,0.044275
-7.457837,-0.189291,0.889044,-7.452805,-0.182466,0.984827,-7.435934,-0.178429,1.087957,-7.430326,-0.173904,1.183202,-7.424756,-0.170054,1.278372,-7.402962,-0.168009,1.412783,-7.367146,-0.171318,1.506333,-7.418582,-0.200346,1.355216,-7.452197,-0.347267,1.340109,-7.533492,-0.360571,1.072906,-7.577305,-0.381045,0.838877,-7.406549,-0.137741,1.352316,-7.386569,0.008701,1.319165,-7.423973,0.028271,1.042775,-7.3886,0.03435,0.806698,-7.466605,-0.268103,0.895766,-7.302277,-0.26453,0.527117,-7.256464,-0.256715,0.093746,-7.085432,-0.293166,0.030199,-7.449001,-0.110384,0.883556,-7.526396,-0.078241,0.489294,-7.855593,-0.049012,0.204704,-7.901356,-0.134614,0.04625
-7.429177,-0.1922,0.892317,-7.42413,-0.184839,0.988059,-7.407116,-0.18033,1.091146,-7.401338,-0.175516,1.186366,-7.395549,-0.171455,1.281513,-7.373363,-0.169026,1.415853,-7.337433,-0.171859,1.509375,-7.388688,-0.201606,1.358431,-7.421273,-0.348863,1.344405,-7.499454,-0.364619,1.076402,-7.53639,-0.384007,0.841045,-7.377419,-0.138858,1.355442,-7.358449,0.007755,1.322415,-7.397595,0.022641,1.045977,-7.377412,0.029433,0.808151,-7.437713,-0.271005,0.899472,-7.278169,-0.267023,0.528592,-7.256183,-0.253743,0.093648,-7.085806,-0.292292,0.029946,-7.420577,-0.113297,0.886396,-7.471957,-0.077487,0.488137,-7.812984,-0.04658,0.218366,-7.873254,-0.130253,0.063782
-7.400858,-0.194457,0.896164,-7.395674,-0.186828,0.991878,-7.378486,-0.181993,1.094922,-7.372553,-0.176989,1.190122,-7.366601,-0.172762,1.285252,-7.344143,-0.16993,1.41954,-7.308142,-0.172248,1.513048,-7.35912,-0.202747,1.362213,-7.390352,-0.350365,1.349097,-7.465636,-0.368641,1.080403,-7.494756,-0.387288,0.843934,-7.348746,-0.139851,1.359155,-7.331391,0.006949,1.326186,-7.371968,0.017971,1.049729,-7.366127,0.024985,0.810922,-7.409041,-0.273282,0.903532,-7.257892,-0.268246,0.529424,-7.256051,-0.25127,0.093624,-7.086229,-0.291536,0.029836,-7.392612,-0.115532,0.89003,-7.41865,-0.076304,0.489257,-7.767999,-0.04459,0.230091,-7.83422,-0.124751,0.076082
-7.372287,-0.195832,0.900735,-7.366844,-0.188374,0.996447,-7.349525,-0.183477,1.099466,-7.343547,-0.178476,1.194665,-7.33761,-0.174203,1.289793,-7.315201,-0.171009,1.424081,-7.279265,-0.172796,1.517626,-7.32973,-0.204028,1.366716,-7.358892,-0.352092,1.353967,-7.431964,-0.372792,1.084834,-7.452048,-0.391144,0.847488,-7.320434,-0.140971,1.363663,-7.305771,0.006076,1.330602,-7.347238,0.014951,1.054169,-7.354532,0.021476,0.815369,-7.379932,-0.274722,0.907956,-7.242804,-0.267475,0.528898,-7.255299,-0.250252,0.092944,-7.086015,-0.291353,0.028231,-7.364569,-0.116845,0.894748,-7.367044,-0.07429,0.493436,-7.721054,-0.043022,0.239891,-7.781839,-0.116341,0.079398
-7.344057,-0.196554,0.905879,-7.338233,-0.189537,1.001602,-7.320752,-0.184722,1.104598,-7.314743,-0.179824,1.1998,-7.308878,-0.17555,1.294933,-7.286639,-0.171975,1.429239,-7.250809,-0.173191,1.522835,-7.300666,-0.20519,1.371785,-7.327436,-0.353724,1.359232,-7.398511,-0.376918,1.08977,-7.408622,-0.395318,0.851762,-7.292578,-0.141967,1.368757,-7.281214,0.005344,1.335538,-7.323258,0.012892,1.059158,-7.342838,0.018435,0.821133,-7.351043,-0.275537,0.912736,-7.231548,-0.265433,0.527729,-7.254695,-0.249734,0.092338,-7.085851,-0.291288,0.026771,-7.336984,-0.117481,0.900259,-7.31657,-0.071846,0.499892,-7.671734,-0.041896,0.247754,-7.71889,-0.106737,0.07928
-7.316721,-0.196791,0.910833,-7.310477,-0.190278,1.006565,-7.292793,-0.185579,1.109531,-7.286714,-0.1808,1.204734,-7.28088,-0.176527,1.29987,-7.258758,-0.172554,1.434184,-7.223016,-0.173125,1.527818,-7.272227,-0.205986,1.376687,-7.29664,-0.354965,1.36456,-7.365561,-0.380539,1.094757,-7.365647,-0.398988,0.856488,-7.265375,-0.142616,1.373678,-7.257354,0.004929,1.340465,-7.300099,0.010866,1.064171,-7.330497,0.015623,0.827175,-7.323109,-0.27586,0.917272,-7.221046,-0.263992,0.527053,-7.25394,-0.24955,0.092409,-7.085633,-0.291264,0.025609,-7.310235,-0.117638,0.905631,-7.267864,-0.069261,0.507262,-7.619795,-0.041059,0.251205,-7.65065,-0.097843,0.076983
-7.290675,-0.196442,0.915505,-7.283973,-0.190447,1.011239,-7.266029,-0.185876,1.114165,-7.259818,-0.181223,1.209366,-7.253951,-0.176958,1.3045,-7.231854,-0.172588,1.438806,-7.196163,-0.172407,1.53246,-7.244659,-0.20627,1.381345,-7.266822,-0.355663,1.370103,-7.333211,-0.383311,1.09987,-7.323521,-0.401745,0.861797,-7.239084,-0.142777,1.378355,-7.234393,0.004967,1.345458,-7.277957,0.008463,1.069255,-7.317388,0.013032,0.833486,-7.296567,-0.275582,0.921511,-7.210512,-0.264156,0.527421,-7.252899,-0.249865,0.093536,-7.085288,-0.291267,0.024846,-7.284681,-0.117224,0.910733,-7.221128,-0.066422,0.515501,-7.565353,-0.040678,0.248877,-7.578021,-0.090479,0.072408
-7.265523,-0.195609,0.919987,-7.258324,-0.190194,1.015719,-7.240079,-0.185786,1.1186,-7.233697,-0.181273,1.213796,-7.227755,-0.177018,1.308926,-7.205631,-0.172235,1.443214,-7.169972,-0.171228,1.536876,-7.217715,-0.206187,1.385835,-7.237664,-0.355971,1.375709,-7.301364,-0.385578,1.105035,-7.281846,-0.403998,0.867557,-7.213447,-0.142592,1.382858,-7.212128,0.005323,1.350442,-7.256637,0.006094,1.074363,-7.303631,0.01067,0.840075,-7.270979,-0.274812,0.925506,-7.200732,-0.26492,0.528283,-7.251707,-0.250513,0.09534,-7.084889,-0.291311,0.024382,-7.259963,-0.116332,0.915697,-7.17616,-0.063441,0.524653,-7.508292,-0.040586,0.242137,-7.500101,-0.083824,0.065654
-7.240629,-0.194758,0.923788,-7.232985,-0.189928,1.019519,-7.214429,-0.185672,1.122351,-7.20784,-0.181259,1.217538,-7.201761,-0.176962,1.312656,-7.179503,-0.171701,1.446904,-7.143853,-0.169846,1.540557,-7.190958,-0.205928,1.389648,-7.208878,-0.356045,1.38059,-7.270003,-0.387896,1.109581,-7.240607,-0.406148,0.873117,-7.187886,-0.142259,1.386638,-7.189583,0.005768,1.354654,-7.235623,0.004063,1.078832,-7.289038,0.008316,0.84593,-7.245772,-0.274013,0.928822,-7.190987,-0.265137,0.529122,-7.250464,-0.250834,0.097283,-7.084552,-0.291363,0.024068,-7.235381,-0.115435,0.919979,-7.132987,-0.060944,0.533485,-7.448031,-0.040137,0.232603,-7.419459,-0.077321,0.058272
-7.215886,-0.194047,0.926763,-7.20787,-0.189805,1.02249,-7.189009,-0.185682,1.125272,-7.182182,-0.181311,1.220444,-7.175909,-0.176891,1.315545,-7.153414,-0.171055,1.449729,-7.11776,-0.168326,1.543358,-7.164354,-0.205566,1.392658,-7.180527,-0.355943,1.384595,-7.2393,-0.390502,1.1134,-7.199886,-0.408309,0.878387,-7.162335,-0.141859,1.389543,-7.166568,0.006206,1.35793,-7.214956,0.002516,1.082532,-7.27361,0.005898,0.850825,-7.220894,-0.273339,0.931315,-7.181043,-0.26422,0.529805,-7.249242,-0.250465,0.099236,-7.08435,-0.291418,0.023973,-7.210771,-0.114695,0.923432,-7.091651,-0.059085,0.541841,-7.384418,-0.039068,0.219766,-7.33712,-0.070755,0.049873
-7.191401,-0.193319,0.929057,-7.183065,-0.189669,1.024781,-7.163888,-0.185668,1.127509,-7.156787,-0.181299,1.222662,-7.150259,-0.176704,1.317737,-7.127419,-0.170227,1.451835,-7.091738,-0.166604,1.545424,-7.137937,-0.205029,1.39499,-7.152547,-0.355608,1.387875,-7.209084,-0.393159,1.116601,-7.1596,-0.410367,0.883456,-7.136861,-0.141311,1.391725,-7.143272,0.006732,1.360435,-7.194595,0.001307,1.085593,-7.257346,0.003489,0.854986,-7.196397,-0.272635,0.933128,-7.171134,-0.262756,0.530465,-7.24797,-0.249769,0.101329,-7.084211,-0.291481,0.024028,-7.186298,-0.113949,0.926203,-7.052111,-0.05771,0.549876,-7.317604,-0.037642,0.204135,-7.252059,-0.064341,0.040846
-7.166858,-0.192568,0.930621,-7.158275,-0.189455,1.026343,-7.138765,-0.185544,1.129012,-7.131335,-0.181139,1.224137,-7.124456,-0.176336,1.319177,-7.101101,-0.16921,1.453152,-7.065334,-0.164746,1.546672,-7.111364,-0.204283,1.396522,-7.124461,-0.355031,1.390096,-7.178823,-0.395715,1.118832,-7.119486,-0.412381,0.887935,-7.111091,-0.140566,1.393081,-7.119291,0.007411,1.361894,-7.1739,0.000301,1.087731,-7.240053,0.001078,0.858087,-7.171856,-0.271907,0.934256,-7.16124,-0.26136,0.530986,-7.246535,-0.249163,0.103419,-7.084031,-0.291536,0.023879,-7.161755,-0.113184,0.9282,-7.014276,-0.056981,0.556821,-7.247462,-0.036009,0.188856,-7.163769,-0.058159,0.033912
-7.142216,-0.191835,0.931445,-7.133507,-0.189206,1.027171,-7.11365,-0.185351,1.129776,-7.105818,-0.180872,1.224864,-7.098458,-0.175825,1.319855,-7.074344,-0.168038,1.453655,-7.03841,-0.162806,1.547072,-7.08458,-0.203346,1.397221,-7.096158,-0.354232,1.391097,-7.148392,-0.398315,1.119957,-7.079339,-0.414483,0.891772,-7.084933,-0.139638,1.393573,-7.09443,0.008229,1.362185,-7.152867,-0.000609,1.088888,-7.221724,-0.001514,0.860024,-7.147189,-0.271197,0.934686,-7.151528,-0.260205,0.531331,-7.244921,-0.248809,0.10542,-7.083697,-0.291484,0.023314,-7.137137,-0.112437,0.929419,-6.977798,-0.057148,0.562776,-7.173122,-0.034012,0.174166,-7.070613,-0.051997,0.029023
-7.117516,-0.19108,0.931539,-7.108755,-0.188879,1.02727,-7.088532,-0.185047,1.129805,-7.080242,-0.180458,1.22485,-7.072308,-0.175133,1.319779,-7.047264,-0.166677,1.453369,-7.011102,-0.16073,1.546655,-7.057641,-0.202202,1.397118,-7.067748,-0.353191,1.391039,-7.117916,-0.400815,1.120111,-7.039365,-0.41654,0.895018,-7.058479,-0.138514,1.39324,-7.068884,0.009199,1.361431,-7.1315,-0.001316,1.089122,-7.202366,-0.004107,0.8609,-7.122478,-0.270461,0.93443,-7.141831,-0.259118,0.531538,-7.243145,-0.248546,0.107419,-7.083323,-0.291425,0.022544,-7.112448,-0.111671,0.929864,-6.943024,-0.057962,0.567642,-7.095454,-0.031807,0.159826,-6.974227,-0.046067,0.026227
-7.09257,-0.190182,0.930881,-7.083705,-0.188285,1.02661,-7.063082,-0.184423,1.129063,-7.054307,-0.179697,1.224058,-7.045778,-0.174098,1.318921,-7.019786,-0.165023,1.45229,-6.983368,-0.15842,1.545432,-7.030376,-0.200769,1.396192,-7.039086,-0.351844,1.390082,-7.087245,-0.402622,1.119349,-6.999915,-0.418212,0.897444,-7.031628,-0.137102,1.392099,-7.042832,0.010424,1.35972,-7.109166,-0.001633,1.088331,-7.181808,-0.00617,0.860702,-7.097542,-0.269576,0.933532,-7.131621,-0.258193,0.531595,-7.241149,-0.248304,0.109534,-7.083155,-0.291636,0.021841,-7.087491,-0.110766,0.929449,-6.910905,-0.058838,0.570345,-7.016935,-0.030019,0.148273,-6.879017,-0.041082,0.028392
-7.067517,-0.189112,0.929483,-7.058396,-0.187369,1.025191,-7.037268,-0.183421,1.127537,-7.027935,-0.178536,1.222469,-7.018759,-0.17268,1.317254,-6.991771,-0.163067,1.450386,-6.95503,-0.155872,1.543357,-7.002677,-0.19905,1.394389,-7.010066,-0.350192,1.388183,-7.056288,-0.40355,1.1176,-6.960943,-0.419391,0.899026,-7.004283,-0.135401,1.390113,-7.016243,0.011896,1.356977,-7.085622,-0.00152,1.086406,-7.159976,-0.007603,0.859363,-7.072536,-0.26851,0.93203,-7.121151,-0.2575,0.53161,-7.238975,-0.248011,0.111735,-7.083366,-0.292398,0.021337,-7.062386,-0.109695,0.928159,-6.882167,-0.059525,0.570474,-6.936582,-0.029339,0.140115,-6.784392,-0.037317,0.036807
